baseMean,log2FoldChange,lfcSE,pvalue,padj,Symbol
1.035879068,0.018138899,0.349626102,0.709634596,NA,TCL1A
1.156074068,0.007529563,0.347815135,0.925449929,NA,TCL6
0.770523566,0.059726514,0.356871625,0.156791592,NA,LINC02318
1.385473473,-0.007064291,0.350553562,0.924811327,NA,LOC101929107
0.303734806,-0.001817966,0.350846617,0.968062452,NA,LOC105370640
2.240177744,0.039910562,0.348610007,0.534364521,NA,LOC107984710
2.214148119,0.003491539,0.347443696,0.923987092,NA,LINC02292
0.53664094,-0.003981072,0.350732908,0.956597565,NA,LOC107984639
0.570445607,0.021672545,0.350842846,0.648944722,NA,LOC107984693
4.040218474,-0.017817295,0.33822407,0.848561947,NA,GSC
0.323685743,-0.002645727,0.350805772,0.96520275,NA,SERPINA13P
5.019004257,-0.014988275,0.34428341,0.85225065,NA,LOC112268127
1.172881991,-0.003527097,0.347419284,0.899533568,NA,SERPINA5
0.769836352,0.021586554,0.350852613,0.658681836,NA,SERPINA4
2.702644436,0.133501806,0.379665856,0.106988649,NA,SERPINA12
1.007239612,0.003771508,0.348465836,0.937018422,NA,SERPINA9
0.521059828,-0.003390807,0.349389679,0.840980488,NA,SERPINA11
5.2515221,0.204530759,0.419160065,0.079576372,NA,SERPINA1
1.799498761,-0.031835492,0.351167964,0.645913505,NA,SERPINA10
0.615495449,-0.004135355,0.350708461,0.949427057,NA,LOC105370634
1.180720439,0.054582561,0.353688254,0.307033974,NA,CCDC197
1.415907494,0.02248813,0.346856462,0.749569909,NA,LOC107984663
0.521079658,0.005756661,0.34968544,0.95126706,NA,FAM181A
0.591900014,0.005134754,0.349659585,0.958193647,NA,FAM181A-AS1
0.935250698,0.006906713,0.34803209,0.938607561,NA,LOC105370627
2.395987212,-0.05145102,0.348064254,0.472394328,NA,LOC105370624
2.639695787,0.01590329,0.341765577,0.861957638,NA,LINC02321
1.892559062,0.01030272,0.345011282,0.889365272,NA,RPS18P2
0.398169898,0.006050258,0.349988857,0.965515156,NA,LOC101928909
2.505603611,0.166207966,0.407379817,0.008001013,NA,LINC02317
0.642865738,-0.003780838,0.350729466,0.952290044,NA,RPL21P11
0.299356279,0.013577828,0.350916826,0.828990593,NA,LOC105370618
0.409078834,0.005393528,0.350073631,0.96866518,NA,LOC105370616
0.439174165,-0.002797361,0.350802467,0.966184397,NA,LOC105370617
0.760440714,-0.024214991,0.351324743,0.534795364,NA,LOC101928817
1.343081351,0.061156343,0.356020031,0.18545637,NA,LOC105370612
0.315369655,0.013972774,0.35082113,0.78430279,NA,LOC105370613
0.381710138,0.012135245,0.350182366,0.821694096,NA,LOC107984699
1.913249984,0.064593854,0.354352402,0.304396278,NA,LINC01147
1.199886797,0.040291905,0.351647641,0.422603887,NA,GPR65
0.603480383,-0.003146153,0.350755814,0.951670049,NA,SHLD2P2
0.986791673,-0.029239569,0.351613102,0.493639701,NA,LINC02330
0.60282366,-0.010778748,0.350109039,0.614525499,NA,LOC107984691
0.359616224,-0.007727711,0.350846155,0.840004513,NA,LINC01148
0.915590555,0.024529942,0.35074578,0.601398098,NA,LINC02309
3.040853933,0.023318515,0.345575472,0.717994763,NA,LINC02316
3.154569749,0.024927025,0.342371689,0.779504462,NA,LINC00911
2.409037524,-0.037970431,0.350191985,0.4646081,NA,LOC105370604
3.878326467,0.013018701,0.343313286,0.890741124,NA,LOC105370603
0.468690512,0.018051661,0.35091103,0.729892245,NA,LINC02305
0.815973408,0.0218679,0.350928177,0.666718669,NA,LOC105370601
0.891482082,0.004023668,0.348817714,0.942898491,NA,LOC107984645
1.146999153,-0.003527895,0.34759942,0.903709057,NA,LOC105370600
1.153155188,-0.021914236,0.348947068,0.61521024,NA,ENSAP2
4.16853505,0.066303819,0.349971914,0.407428621,NA,LINC02301
0.454453329,-0.010058181,0.350850015,0.821024852,NA,LOC105370599
0.690348914,-0.004114406,0.350722778,0.954657814,NA,EIF3LP1
0.413205074,0.014897216,0.35083858,0.771284897,NA,LOC105370598
4.530942612,-0.035306295,0.347619118,0.572766672,NA,LOC107984704
0.720628389,-0.019100393,0.350815106,0.740503661,NA,LINC01467
0.453194536,0.014693067,0.35003239,0.779445016,NA,LINC02308
0.65553835,-0.021726818,0.351236437,0.556698315,NA,LOC105370596
1.99941799,0.02740952,0.346415374,0.709132285,NA,LOC105370593
1.701463441,0.007521112,0.34675333,0.925903163,NA,LOC107984630
1.378564027,0.00593019,0.3476822,0.924843444,NA,LOC105370582
1.936797988,0.074007311,0.357910463,0.210818548,NA,LOC105370583
0.497444178,0.017640831,0.350795436,0.710033473,NA,LOC112268125
0.929828994,-0.004599992,0.348912419,0.812524114,NA,LOC105370588
0.562477274,-0.013718487,0.350796712,0.783648638,NA,LOC107984629
0.487787841,0.005830247,0.349947471,0.965035718,NA,LOC105370589
1.211414965,0.022929544,0.348968727,0.656569041,NA,NGB
2.236504446,-0.044017685,0.346626428,0.544328497,NA,ZDHHC22
4.197837431,0.193780971,0.424450597,0.011546784,NA,LINC02289
0.750609783,0.028936368,0.350878848,0.618869785,NA,RPLP1P1
1.41805708,-0.029378865,0.347592073,0.58949726,NA,RPL22P2
1.44888788,-0.033489497,0.350481514,0.434111702,NA,LRRC74A
0.486315784,-0.002978299,0.350771442,0.956257811,NA,LOC105370577
0.302387873,0.01565482,0.350872672,0.766934994,NA,LOC105370576
3.414531104,0.068351716,0.352163215,0.362772316,NA,LOC105370575
4.595414577,0.073960979,0.34740365,0.44876634,NA,LOC107984652
2.636193492,0.030640342,0.346184676,0.642556489,NA,DPPA5P4
2.312509059,0.153766856,0.396913345,0.015530156,NA,LOC107984690
0.665830036,0.022766494,0.350843841,0.639746439,NA,LOC107984689
0.329288849,0.019403285,0.351203247,0.656606443,NA,LOC100131950
1.045724631,-0.026350081,0.350957549,0.685476619,NA,PROX2
2.68323896,-0.108091768,0.36537582,0.187729518,NA,LOC101928352
0.866134694,-0.032299438,0.35235191,0.333947065,NA,RAP1AP
1.800290751,0.031720127,0.350823423,0.502398447,NA,VSX2
0.627812271,0.019033892,0.350856831,0.699807441,NA,LOC105370564
2.131691636,0.038261584,0.348426159,0.542378987,NA,LOC105370563
0.348248419,0.018022171,0.350953018,0.734782573,NA,LINC02274
3.475127617,0.11120413,0.366258288,0.188392247,NA,RPS12P1
3.521074943,0.033303058,0.340633488,0.715704481,NA,TRC-GCA8-1
1.387373543,0.02353421,0.346438674,0.731000449,NA,LOC107984711
1.327856901,0.019631054,0.348882795,0.666893951,NA,LOC105370559
0.380766031,-0.012918741,0.350998378,0.654181858,NA,LOC729941
0.994902618,0.005833385,0.348242735,0.940554705,NA,LOC107984654
2.170896456,0.07727848,0.360379385,0.113745201,NA,LOC105370706
0.961605464,-0.0285994,0.351599838,0.501694502,NA,LOC107984695
1.558517855,0.060268919,0.352881427,0.356497137,NA,LOC105370557
0.649216343,-0.004140714,0.350712852,0.951475885,NA,LOC105370556
0.380010637,0.013379858,0.350132656,0.80153845,NA,ADAM21
0.574824703,-0.016739568,0.350788846,0.757385717,NA,LOC107984686
2.078658118,0.058543636,0.353976007,0.279429015,NA,LOC646548
3.364016639,-0.02266332,0.346986115,0.720142005,NA,RPL7AP6
0.704041483,0.033792163,0.35199312,0.416159234,NA,LOC100506358
2.336232424,-0.009572572,0.345957014,0.867517719,NA,SLC10A1
2.081400254,-0.01882699,0.346760971,0.725247869,NA,CCDC177
0.286566135,-0.002934305,0.350797408,0.966149028,NA,LOC105370549
0.529298654,0.006106301,0.349910133,0.963450772,NA,MAGOH3P
0.822454125,0.017685804,0.34937209,0.708460959,NA,LOC107984647
1.645474729,0.022900502,0.345850627,0.7239409,NA,LOC105370547
0.69005101,0.003979853,0.349267873,0.949706922,NA,LOC107984016
1.105361775,0.002833353,0.348574968,0.932545485,NA,LOC101927971
0.462207901,-0.003810644,0.35072921,0.954834209,NA,LOC107984679
0.95984999,-0.000392925,0.348375298,0.90976996,NA,LOC100421541
1.785806801,0.002131955,0.347911468,0.930616826,NA,RDH12
4.365410706,0.056490207,0.34679843,0.487654987,NA,ARG2
1.082114142,0.024336704,0.349007103,0.64309035,NA,LOC100419668
1.615806716,0.062540103,0.353787402,0.300107423,NA,LOC105370542
4.401037705,0.010501148,0.336632247,0.937582666,NA,FAM71D
0.636433666,0.033750059,0.351915535,0.412772051,NA,CCDC196
2.197560294,0.0923096,0.362911158,0.198371482,NA,LINC02290
3.775286728,-0.013142211,0.341130375,0.868259809,NA,FUT8-AS1
0.365778591,0.02405237,0.351510733,0.588958274,NA,LOC105370537
0.762500374,0.017956566,0.349162684,0.692079854,NA,PTBP1P
0.741158877,-0.035252496,0.351986308,0.446136521,NA,LINC02324
3.008595233,-0.086112802,0.361488472,0.159182922,NA,LOC107984655
1.3309726,-0.037900738,0.350022318,0.458474225,NA,LOC105370534
0.367380554,-0.01070563,0.350833763,0.813082164,NA,NUP50P1
2.754923218,0.081525688,0.357355556,0.24905701,NA,HSPA2-AS1
1.015508671,-0.042771751,0.352601438,0.392266334,NA,TEX21P
2.72745927,-0.085072774,0.358662589,0.231064902,NA,HSPE1P2
0.443069307,0.019226418,0.350847768,0.695610075,NA,GPHB5
4.168488919,0.013519164,0.341875429,0.866543634,NA,RHOJ
4.475479379,0.084017411,0.358061475,0.236349247,NA,LOC105370531
0.757269678,0.022267882,0.35021628,0.620624666,NA,LOC105370528
0.833057731,0.021473645,0.350739118,0.635682592,NA,LINC00643
2.204004471,0.003280465,0.347253887,0.91765419,NA,LOC101927756
1.350819217,-0.019357841,0.346974762,0.72188878,NA,RNU6-398P
3.320347897,0.011854353,0.343376431,0.885506058,NA,C14orf39
4.689419308,-0.029683315,0.338944637,0.741972135,NA,LOC101927702
1.544868757,-0.006845148,0.346864996,0.871185859,NA,LOC107984642
0.410260502,0.020741078,0.351349675,0.590697389,NA,LOC107984692
1.147476292,-0.041140883,0.353319685,0.279751269,NA,RPL31P4
1.014618948,-0.002706763,0.347536189,0.893006243,NA,LOC102723725
4.862298654,-0.010564421,0.334325839,0.893735837,NA,DACT1
0.441729192,-0.001957383,0.35083575,0.965572816,NA,RPL9P5
0.982390579,0.041502508,0.353203317,0.29961509,NA,LOC105370518
1.115139081,0.00678853,0.347340315,0.930885478,NA,LOC105370519
2.8655309,0.014411922,0.34244125,0.870558735,NA,LOC112268129
1.863947383,0.087197845,0.362555435,0.14838957,NA,LOC105370516
1.795785468,0.009118039,0.345830838,0.916206028,NA,LOC101927690
1.145356647,-0.018468946,0.346995218,0.726004415,NA,LOC105370513
4.354898248,0.029650135,0.341920798,0.730326509,NA,LOC105370512
3.727411795,-0.00028415,0.340147922,0.961352364,NA,LOC102723670
1.840151169,0.063674454,0.354143805,0.301707581,NA,LINC00520
1.38492026,-0.007481128,0.350523984,0.9234457,NA,RPL13AP3
1.123315818,0.029715081,0.35121058,0.573323549,NA,RPL7AP4
0.656199669,0.026809654,0.351603503,0.510413846,NA,LOC107984664
1.4970462,0.040258957,0.352328758,0.342779787,NA,TBPL2
4.343475512,0.058492277,0.345218522,0.511968173,NA,FBXO34-AS1
1.358241935,-0.032531937,0.349901267,0.490513853,NA,LOC107984708
0.513077403,0.019070899,0.350361566,0.675045495,NA,LOC729451
0.692302027,0.005551204,0.34962443,0.949115228,NA,ATP5F1CP1
5.071204521,0.132688075,0.370474287,0.195829721,NA,PTGER2
0.417997134,-0.002842194,0.350785575,0.960844381,NA,LOC100131689
0.383423488,-0.00233472,0.350821563,0.966953008,NA,PTGDR
2.913463412,-0.013747024,0.345209957,0.854366881,NA,LINC02319
1.697917465,0.047649517,0.351375728,0.40417951,NA,LOC105370497
3.556769077,0.124552869,0.371786735,0.165559046,NA,LOC101927598
3.678075265,-0.015325992,0.340841205,0.865490248,NA,FRMD6-AS2
0.631996856,-0.02476707,0.351583472,0.446329997,NA,SETP2
3.195689441,0.052612507,0.345582686,0.548757742,NA,LINC02310
0.900285074,-0.007704115,0.348770287,0.805269489,NA,LOC105370495
2.623005215,0.041925853,0.345556604,0.590959889,NA,LINC00519
1.454876983,0.029142764,0.347875811,0.646007212,NA,ABHD12B
3.222162061,0.01386978,0.340403651,0.869588276,NA,LOC105370491
0.57584727,0.022208581,0.350841846,0.647896087,NA,PDLIM1P1
2.028786918,0.077021492,0.3588572,0.20907754,NA,STK16P1
0.496950204,0.006004756,0.34983608,0.954911509,NA,LOC107987206
3.114965546,-0.022680223,0.341144605,0.799679527,NA,LOC107984701
0.752608364,-0.019970787,0.350817839,0.732280708,NA,LOC105370482
1.228044139,-0.046481056,0.353985706,0.25017514,NA,LOC101927483
1.230117758,-0.014025141,0.347504824,0.758284881,NA,LINC00648
2.265132198,0.047870822,0.349985669,0.451409049,NA,LOC105370481
1.185770704,0.035398765,0.350326484,0.492240559,NA,LOC105370478
0.689258874,0.033868937,0.352020597,0.411703623,NA,LINC02303
4.970186533,0.037402376,0.337582229,0.71644582,NA,LOC105370475
0.806738048,0.030645898,0.350262163,0.52604394,NA,DNAJC19P9
2.118119261,0.013308305,0.34192419,0.882115562,NA,LOC107984674
1.109064141,0.03987621,0.350455311,0.460794699,NA,PRPF39-DT
0.599698844,0.004977278,0.349559831,0.948485273,NA,LOC101927418
1.18170719,-0.012146052,0.348252526,0.778376281,NA,LOC401770
1.556916603,-0.053463314,0.353497286,0.285430592,NA,DOCK11P1
1.675795243,0.048343447,0.354342899,0.215892828,NA,LINC02302
0.310775499,-0.007382116,0.350953226,0.736412786,NA,LOC105370472
1.229931497,-0.010103878,0.348646019,0.794562117,NA,LOC105370473
4.30988999,0.05549532,0.348906077,0.450032885,NA,LINC02277
2.766220514,-0.028811047,0.351112147,0.67673232,NA,LINC02307
1.096783833,0.007581702,0.347283182,0.931728859,NA,KRT8P2
0.954672922,0.003146404,0.349158261,0.948489083,NA,LOC105370470
1.399078235,-0.055736179,0.354918811,0.253826923,NA,LRFN5-DT
1.786048032,0.003010057,0.347748996,0.922989768,NA,LOC105370466
2.021617206,0.035310028,0.349453816,0.497173565,NA,LOC105370465
3.377880264,0.032264146,0.345173629,0.683780318,NA,LOC105370462
4.426876458,-0.008186425,0.342101774,0.899620013,NA,LOC105370463
2.307752323,-0.031749419,0.348812051,0.560948861,NA,LOC105370464
2.317905868,-0.014820086,0.344566701,0.847639871,NA,LOC105370460
2.661986402,0.091334247,0.358134179,0.27226092,NA,COILP1
0.373081773,-0.003619413,0.350750045,0.959074474,NA,MIA2-AS1
0.446516918,-0.011256322,0.350811965,0.806599704,NA,YTHDF2P1
2.773554091,0.149230929,0.391676345,0.026180821,NA,LOC105370459
3.329342464,0.048889771,0.348079748,0.473103741,NA,PPIAP4
0.695520687,0.015547109,0.349702334,0.729793463,NA,RIPPLY3P1
0.87878654,-0.021892819,0.350881336,0.721783047,NA,LOC102723516
1.973954285,0.038910411,0.351185799,0.406408427,NA,LOC105370457
2.36546784,0.024382324,0.345528821,0.720733511,NA,LOC112268136
1.978109011,-0.028056599,0.348900331,0.581217167,NA,LOC105370456
2.832004353,0.033253258,0.341956587,0.710751313,NA,LOC105370455
3.208958735,-0.003715893,0.342670724,0.947571275,NA,LOC105370453
2.772835308,-0.020399273,0.346790393,0.722596933,NA,SFTA3
0.781601385,0.019372358,0.34920437,0.671051998,NA,LOC107984003
1.934466521,0.008251637,0.345766923,0.901183945,NA,PTCSC3
0.262721335,-0.001775547,0.350856623,0.971828474,NA,LOC105370451
0.726014834,0.021270271,0.350819382,0.658287646,NA,LOC105370452
0.982850233,0.003959805,0.34851676,0.930973583,NA,NUTF2P2
1.195968193,0.049583624,0.353681775,0.300196926,NA,INSM2
0.401656639,0.016429884,0.350935951,0.770759477,NA,LOC105370450
0.881666688,-0.032032009,0.35212031,0.389283476,NA,LOC107984681
1.94060935,-0.066614526,0.355307264,0.255646808,NA,DNAJC8P1
0.60457084,0.022358414,0.350798255,0.632279859,NA,RPLP0P3
1.150566448,0.035619727,0.350404898,0.488781903,NA,BAZ1A-AS1
3.291390647,-0.053183668,0.345450615,0.520387962,NA,LOC105370447
1.265109205,0.009209495,0.346499248,0.915365214,NA,LOC107987210
0.355560957,0.006492206,0.349925615,0.95686651,NA,MTCO1P2
1.691601116,0.060472104,0.354539259,0.283522678,NA,LOC105370440
2.328473461,0.013316308,0.343627668,0.875962183,NA,NUBPL-DT
5.135142601,0.080761398,0.351663975,0.382797299,NA,LOC105370438
0.494451304,0.023558096,0.351334505,0.547657446,NA,LOC105370436
0.492460411,0.016663508,0.350814925,0.730622841,NA,LOC105370432
0.981374158,-0.005688825,0.350943234,0.872099059,NA,LOC112267868
1.448345327,0.037202109,0.35204699,0.364639524,NA,LINC02326
1.591448367,0.013572065,0.347271433,0.843653838,NA,LINC02281
1.674402735,0.010199448,0.345290418,0.90617933,NA,LINC01551
1.932984589,0.006270965,0.345832276,0.914258312,NA,FOXG1
1.524455687,0.074243258,0.359647167,0.121996845,NA,LINC02300
1.027929455,-0.007891551,0.346626966,0.868637657,NA,RPL26P3
1.319848339,-0.042947749,0.353505756,0.267579222,NA,BNIP3P1
1.420257554,0.005167966,0.347720971,0.91514035,NA,LINC00645
0.30889214,-0.002244451,0.350820642,0.965648138,NA,LOC105370421
1.381330931,0.051790038,0.351057226,0.426145655,NA,LOC105370419
2.683785766,-0.014718878,0.344196187,0.843019665,NA,MIR4307HG
0.515311129,0.025174969,0.351479308,0.54126165,NA,LINC02293
2.308398256,0.068251785,0.355673393,0.27054115,NA,LINC02294
0.554651775,0.019898499,0.351184999,0.621741414,NA,LOC105370418
1.481651643,-0.044254012,0.352863526,0.391862028,NA,LOC401767
3.674321205,-0.078942644,0.358556378,0.22052125,NA,LOC112268135
0.469574197,-0.013140929,0.350801785,0.78899214,NA,LOC105370415
2.781327189,0.068404482,0.354738321,0.281846533,NA,LINC02286
0.377308846,-0.012887783,0.351001509,0.655318035,NA,LOC105370413
0.358538455,0.017345856,0.350901833,0.741244091,NA,RIPK3
3.341499079,0.014221033,0.340901617,0.865809367,NA,ADCY4
0.274776892,-0.002186419,0.350832835,0.969072558,NA,CIDEB
4.381381219,0.058176577,0.346537874,0.483755056,NA,MDP1
4.541312027,0.018613137,0.338344187,0.839441008,NA,NEDD8-MDP1
2.830883987,-0.01313998,0.343968352,0.842728111,NA,CPNE6
1.152111583,0.006085928,0.34826872,0.933467008,NA,LOC105370409
0.365895834,0.016051233,0.350925747,0.768921799,NA,LOC105370408
0.340909704,0.017792366,0.350944397,0.737041622,NA,LOC105370407
0.34698124,-0.002234158,0.350826189,0.967237,NA,MHRT
0.989118285,-0.009562779,0.348295644,0.790355316,NA,MYH7
4.803439525,0.065357196,0.352868812,0.343278972,NA,MYH6
0.750784995,0.004428011,0.348835037,0.94312175,NA,EFS
0.305075092,-0.001880371,0.350844183,0.968213969,NA,H3P37
0.900401252,0.027472801,0.348972305,0.622074267,NA,HMGN2P1
0.737523715,0.035678126,0.352194826,0.412280337,NA,LOC105370406
4.459924805,0.068469748,0.348284173,0.433275254,NA,RNF212B
0.433117187,0.005459126,0.349760417,0.959600717,NA,LMLN2
5.164108834,0.303761233,0.541630645,0.022609626,NA,PRMT5-AS1
0.820504267,0.019668173,0.349414075,0.683796506,NA,LOC107984651
2.382996855,-0.038929107,0.347469707,0.546340991,NA,OR6J1
0.725628847,0.004165157,0.349031858,0.945673579,NA,LOC105370399
2.634886231,-0.037882334,0.348933027,0.534348534,NA,LOC112267867
1.561744146,0.047382262,0.351967553,0.372920567,NA,TRD
4.862040552,0.073170655,0.353312078,0.334363291,NA,LOC105370401
0.800014424,0.005151843,0.348841316,0.94237882,NA,ACTR3P1
0.336549857,0.00614859,0.349930249,0.964658815,NA,OR10G3
0.583948631,0.006231051,0.349653126,0.950497583,NA,TPPP2
2.769200212,-0.025084939,0.34710529,0.718206288,NA,SLC39A2
1.02701712,-0.057391121,0.35678682,0.107473965,NA,LOC100130571
1.039247352,-0.021853432,0.350832807,0.716509332,NA,LOC105370397
2.695517047,-0.020205873,0.347234767,0.735606629,NA,LOC107984671
0.395255482,0.016057695,0.350865888,0.756511096,NA,EDDM3A
1.173776555,0.026378768,0.350575242,0.557291662,NA,RANBP20P
0.693668336,-0.022996295,0.350829149,0.704562705,NA,TRT-TGT5-1
0.964197781,-0.042433121,0.353072905,0.317478515,NA,TRP-TGG1-1
0.702050756,0.02543299,0.351028425,0.618752125,NA,TRL-TAG2-1
0.634102828,-0.003159633,0.350752702,0.95057233,NA,TRT-TGT3-1
2.937550416,0.054358697,0.348945976,0.457613787,NA,TRP-AGG2-6
0.647785441,-0.01872196,0.350806114,0.742153104,NA,LOC254028
0.337317266,-0.002268793,0.350825521,0.967795048,NA,RNASE10
0.621776161,0.018551979,0.349656167,0.718094268,NA,KLHL33
0.901603117,-0.043512997,0.353232343,0.313695495,NA,RNA5SP382
0.370304846,-0.004047366,0.350738185,0.959107217,NA,OR11G2
0.448535711,-0.002572128,0.350797034,0.960564135,NA,OR4K17
0.319429743,-0.002639286,0.350805332,0.965269772,NA,OR4K13
0.781002761,0.004080475,0.348554029,0.938894778,NA,OR4K1
0.525119428,0.021430654,0.351007738,0.689196288,NA,OR4K2
1.193244373,0.034299474,0.3520049,0.413359136,NA,OR4N2
0.409462673,-0.010924789,0.3508172,0.810010141,NA,OR4M1
0.460457341,-0.003457591,0.350778544,0.963173269,NA,OR4Q3
0.790895085,-0.02120507,0.35087347,0.727319395,NA,LOC100420171
0.549679244,-0.018411779,0.351101129,0.586038712,NA,MED15P1
0.32140325,0.018564221,0.350944499,0.728918141,NA,POTEG
4.360116765,0.137952066,0.374589776,0.17293882,NA,GRAMD4P3
0.402671533,0.016605745,0.350898462,0.748295167,NA,LOC100420097
0.757100216,0.024531867,0.351278465,0.502305332,NA,LOC100420095
4.885650155,0.199338366,0.416922457,0.074342501,NA,NBEAP5
2.503885821,0.0044109,0.341616634,0.988013255,NA,LNCRNA-ATB
0.792920544,0.004523958,0.348808376,0.942685188,NA,LOC112268113
2.362168562,-0.009009082,0.346333946,0.863185275,NA,CFAP97D2
1.459899715,0.082487215,0.363009995,0.119277832,NA,LINC00565
1.210334514,-0.02559674,0.350913465,0.688763391,NA,LINC00452
1.573314243,-0.033963643,0.348706112,0.546449532,NA,GAS6-DT
0.286951416,-0.00176045,0.35085559,0.971147006,NA,ATP4B
0.395603586,0.016509274,0.350893378,0.748029365,NA,GRTP1-AS1
1.166798488,0.024217815,0.348899237,0.637376783,NA,PROZ
2.549416272,0.045399497,0.350508312,0.414648721,NA,F10
